Downloaded from wid.world on 03-03-2023 at 17:45:50
Cyprus;"agdpro_pall_992_i_CY
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2014;33563.4551
Cyprus;"agdpro_pall_992_i_CY
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2015;34664.2902
Cyprus;"agdpro_pall_992_i_CY
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2016;36649.1945
Cyprus;"agdpro_pall_992_i_CY
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2017;38590.2282
Cyprus;"agdpro_pall_992_i_CY
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2018;40383.3829
Cyprus;"agdpro_pall_992_i_CY
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2019;42070.8043
Cyprus;"agdpro_pall_992_i_CY
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2020;39442.8732
Cyprus;"agdpro_pall_992_i_CY
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2021;40263.9707
Cyprus;"sptinc_p90p100_z_CY
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.4222
Cyprus;"sptinc_p90p100_z_CY
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3765
Cyprus;"sptinc_p90p100_z_CY
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3751
Cyprus;"sptinc_p90p100_z_CY
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.3608
Cyprus;"sptinc_p90p100_z_CY
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3537
Cyprus;"sptinc_p90p100_z_CY
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.3723
Cyprus;"sptinc_p90p100_z_CY
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.3369
Cyprus;"sptinc_p90p100_z_CY
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.338
Cyprus;"sptinc_p90p100_z_CY
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.338
Cyprus;"anweal_pall_992_i_CY
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2013;131538.6407
Cyprus;"anweal_pall_992_i_CY
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2014;126305.2068
Cyprus;"anweal_pall_992_i_CY
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2015;127906.2423
Cyprus;"anweal_pall_992_i_CY
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2016;131267.6526
Cyprus;"anweal_pall_992_i_CY
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2017;138638.3061
